ads_idx,ads_code,adv_idx,sch_idx,ads_type,ads_category,ads_name,ads_limit,ads_payment,ads_save_way,ads_day_cap,ads_sdate,ads_edate,ads_os_type,ads_contract_price,ads_reward_price,ads_order,ads_rejoin_type,regdate
445590,WMrDleHMng,1505,1221260,3,4,[플레이스 퀴즈] 전담GATE 화성병점점 (17522),,,플레이스 퀴즈 맞추기,N,2025-08-20 14:48:32,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:32
445595,pRpWhZbGGS,1505,1221270,3,4,[플레이스 퀴즈] 전담GATE 동탄남광장점 (17530),,,플레이스 퀴즈 맞추기,N,2025-08-20 14:48:36,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:36
445599,H5NnhCalFm,1505,1221278,3,4,[플레이스 퀴즈] 방이별관 잠실방이점 (18267),,,플레이스 퀴즈 맞추기,N,2025-08-20 14:48:39,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:39
445600,U8uSzJ12mM,1505,1221280,3,4,[플레이스 퀴즈] 바 다빈치 (18389),,,참여,N,2025-08-20 14:48:40,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:40
445604,jRTw5aYlgy,1505,1221288,3,4,[플레이스 퀴즈] 전담GATE 망포점 (18520),,,플레이스 퀴즈 맞추기,N,2025-08-20 14:48:43,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:43
445612,pc7OgkMuIs,1505,1221304,3,4,[플레이스 퀴즈] 요즈음 잠실방이점 (18532),,,참여,N,2025-08-20 14:48:49,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:49
445617,IO4LyGuWNy,1505,1221314,3,4,[플레이스 퀴즈] 삼대갈비탕 (18580),,,참여,N,2025-08-20 14:48:54,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:54
445618,7Mi8Hggnrz,1505,1221316,3,4,[플레이스 퀴즈] 해금강유람선 (18600),,,참여,N,2025-08-20 14:48:55,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:55
445624,uCf3YwHQjB,1505,1221328,3,4,[플레이스 퀴즈] 방이별관 잠실방이점 (18632),,,참여,N,2025-08-20 14:49:00,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:48:59
445625,1LNCbFRcxG,1505,1221330,3,4,[플레이스 퀴즈] 고치소사마 대전 봉명 (18636),,,참여,N,2025-08-20 14:49:00,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:49:00
445626,YcnXSvmIj1,1505,1221332,3,4,[플레이스 퀴즈] 스테이츠 (18643),,,플레이스 퀴즈 맞추기,N,2025-08-20 14:49:01,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:49:01
445628,VYXiayosRb,1505,1221336,3,4,[플레이스 퀴즈] 핏제리아파르코 대학로 (18663),,,플레이스 퀴즈 맞추기,N,2025-08-20 14:49:03,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:49:03
445629,zp5cDMNpUx,1505,1221338,3,4,[플레이스 퀴즈] 전담GATE 서면중앙대로점 (18687),,,플레이스 퀴즈 맞추기,N,2025-08-20 14:49:04,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:49:04
445633,DtwLHTfxcJ,1505,1221346,3,4,[플레이스 퀴즈] 대천가자조개구이 (18717),,,참여,N,2025-08-20 14:49:08,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:49:08
445634,AyJmhroE5Y,1505,1221348,3,4,[플레이스 퀴즈] 양천뼈다귀 공덕마포점 (18750),,,참여,N,2025-08-20 14:49:09,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:49:09
445635,5j8ZH084PK,1505,1221350,3,4,[플레이스 퀴즈] 제주삼다흑돈 (18751),,,참여,N,2025-08-20 14:49:10,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 14:49:10
445640,nHZKmUHmCX,1655,1221356,3,4,광희문 인덕원본점 178678,,,네이버플레이스 퀴즈,N,2025-08-20 14:57:30,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 14:57:29
445642,o5c3G4edAh,318,1221359,3,4,메리네 라비앙독 1.8kg 맞추기 8.20,,,퀴즈 맞추기,N,2025-08-20 15:12:47,9999-12-31 23:59:59,7,16,11,1369936,NONE,2025-08-20 15:12:46
445643,TrkghWPIIx,318,1221361,3,4,더맨션 맞추기 8.20,,,퀴즈 맞추기,N,2025-08-20 15:21:39,9999-12-31 23:59:59,7,18,12,1369936,NONE,2025-08-20 15:21:39
445644,LMYcFEXKVl,1623,1221363,3,4,[저장하기] 순천 맛집,,,플레이스 저장,N,2025-08-20 15:37:29,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 15:37:29
445645,aIoxcdyN4T,1623,1221365,3,4,[퀴즈] 여수돌산카페,,,퀴즈 맞추기,N,2025-08-20 15:42:32,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-20 15:42:31
445646,QIQcouZk4X,1623,1221367,3,4,[저장] 돌산카페,,,플레이스 저장,N,2025-08-20 15:42:32,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-20 15:42:32
445704,4CbLAl6n1G,1655,1221432,3,4,네이버쇼핑 정답 미션 178181,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:08:10,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:08:09
445706,DtARtbBCcq,1655,1221436,3,4,네이버쇼핑 정답 미션 178183,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:08:12,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:08:11
445732,SquGjJWk9q,1655,1221488,3,4,네이버쇼핑 정답 미션 178215,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:08:34,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:08:33
445747,u5KbNwXfCq,1655,1221518,3,4,네이버쇼핑 정답 미션 178230,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:08:46,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:08:45
445755,dLgtf7kFMW,1655,1221534,3,4,네이버쇼핑 정답 미션 178238,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:08:52,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:08:52
445760,ep3Orvdvii,1655,1221544,3,4,네이버쇼핑 정답 미션 178243,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:08:57,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:08:56
445763,92R1G0mkuK,1655,1221550,3,4,네이버쇼핑 정답 미션 178252,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:08:59,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:08:59
445764,JbpQNkql59,1655,1221552,3,4,네이버쇼핑 정답 미션 178253,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:00,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:00
445765,oxggF6geq4,1655,1221554,3,4,네이버쇼핑 정답 미션 178254,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:01,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:01
445766,GouYe2XGbI,1655,1221556,3,4,네이버쇼핑 정답 미션 178255,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:02,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:02
445768,gEPCkV9G1o,1655,1221560,3,4,네이버쇼핑 정답 미션 178257,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:04,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:04
445769,A7TvVymt6E,1655,1221562,3,4,네이버쇼핑 정답 미션 178258,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:05,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:05
445770,2NpcKgQsEp,1655,1221564,3,4,네이버쇼핑 정답 미션 178259,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:06,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:05
445771,LltboUwmbm,1655,1221566,3,4,네이버쇼핑 정답 미션 178260,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:07,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:06
445773,4gii9sFPbK,1655,1221570,3,4,네이버쇼핑 정답 미션 178263,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:08,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:08
445774,FECPRZYN1w,1655,1221572,3,4,네이버쇼핑 정답 미션 178272,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:09,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:09
445775,lcEm1Crp0n,1655,1221574,3,4,네이버쇼핑 정답 미션 178273,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:10,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:10
445777,NDQQShpqvg,1655,1221578,3,4,네이버쇼핑 정답 미션 178275,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:12,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:12
445778,cX0h0zkqfj,1655,1221580,3,4,네이버쇼핑 정답 미션 178276,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:13,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:12
445781,LVmK4lAdSf,1655,1221586,3,4,네이버쇼핑 정답 미션 178280,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:15,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:15
445790,fpseowUmHD,1655,1221604,3,4,네이버쇼핑 정답 미션 178295,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:23,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:22
445798,vM25fI2UH7,1655,1221620,3,4,네이버쇼핑 정답 미션 178306,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:29,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:29
445802,xZZBMsagfS,1655,1221628,3,4,네이버쇼핑 정답 미션 178310,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:33,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:32
445806,l7lhDEL4Aw,1655,1221636,3,4,네이버쇼핑 정답 미션 178314,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:36,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:35
445812,XDYMuFEf82,1655,1221648,3,4,네이버쇼핑 정답 미션 178320,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:41,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:40
445814,ya592Zej4b,1655,1221652,3,4,네이버쇼핑 정답 미션 178322,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:42,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:42
445817,4Twj5OG5LN,1655,1221658,3,4,네이버쇼핑 정답 미션 178329,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:45,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:44
445818,ykIAeQonq2,1655,1221660,3,4,네이버쇼핑 정답 미션 178330,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:46,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:45
445819,hVee3Obf3D,1655,1221662,3,4,네이버쇼핑 정답 미션 178331,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:46,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:46
445821,pAlxAGDptt,1655,1221666,3,4,네이버쇼핑 정답 미션 178333,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:48,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:48
445823,SR7p2R7qtI,1655,1221670,3,4,네이버쇼핑 정답 미션 178335,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:50,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:49
445824,sYITLJZPzJ,1655,1221672,3,4,네이버쇼핑 정답 미션 178336,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:50,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:50
445825,9WbEZNCqbf,1655,1221674,3,4,네이버쇼핑 정답 미션 178337,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:51,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:51
445827,dDLlXXvwmk,1655,1221678,3,4,네이버쇼핑 정답 미션 178339,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:53,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:53
445829,O4wBqLqugB,1655,1221682,3,4,네이버쇼핑 정답 미션 178341,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:55,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:54
445830,h0EtkcHWOu,1655,1221684,3,4,네이버쇼핑 정답 미션 178366,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:55,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:55
445832,NAOAB5Lsor,1655,1221688,3,4,네이버쇼핑 정답 미션 178395,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:57,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:57
445834,ykrKfQNwb9,1655,1221692,3,4,네이버쇼핑 정답 미션 178398,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:09:59,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:58
445835,Go0UoBPzt5,1655,1221694,3,4,네이버쇼핑 정답 미션 178399,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:00,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:09:59
445846,oWI05g7W9I,1655,1221716,3,4,네이버쇼핑 정답 미션 178438,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:13,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:13
445847,OpS1leCq2a,1655,1221718,3,4,네이버쇼핑 정답 미션 178439,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:14,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:14
445854,9gNXW2ogbE,1655,1221732,3,4,네이버쇼핑 정답 미션 178451,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:21,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:20
445855,6Dr27bpJaM,1655,1221734,3,4,네이버쇼핑 정답 미션 178452,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:21,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:21
445858,1USiMP03YZ,1655,1221740,3,4,네이버쇼핑 정답 미션 178455,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:24,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:24
445862,zBPez1tBgg,1655,1221748,3,4,네이버쇼핑 정답 미션 178477,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:29,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:28
445863,iVEdJYEd7W,1655,1221750,3,4,네이버쇼핑 정답 미션 178499,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:30,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:30
445865,Iaf7nNCoq2,1655,1221754,3,4,네이버쇼핑 정답 미션 178501,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:32,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:32
445866,bOMgsW6x13,1655,1221756,3,4,네이버쇼핑 정답 미션 178502,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:34,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:33
445867,Kx8rpbKNRv,1655,1221758,3,4,네이버쇼핑 정답 미션 178503,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:35,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:34
445869,ZhlW0GeFbn,1655,1221762,3,4,네이버쇼핑 정답 미션 178519,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:37,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:36
445870,3rqS1BI21c,1655,1221764,3,4,네이버쇼핑 정답 미션 178520,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:38,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:37
445871,nD6iAGS1qZ,1655,1221766,3,4,네이버쇼핑 정답 미션 178521,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:38,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:38
445873,j5mQNcSWTI,1655,1221770,3,4,네이버쇼핑 정답 미션 178523,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:40,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:40
445874,y8MtgM1yCh,1655,1221772,3,4,네이버쇼핑 정답 미션 178525,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:41,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:41
445877,Te7fOdsFRv,1655,1221778,3,4,네이버쇼핑 정답 미션 178528,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:44,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:43
445878,mgkQswV2cX,1655,1221780,3,4,네이버쇼핑 정답 미션 178529,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:45,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:44
445879,DD0JQ2d6CJ,1655,1221782,3,4,네이버쇼핑 정답 미션 178530,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:45,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:45
445880,5Wo224Uk9m,1655,1221784,3,4,네이버쇼핑 정답 미션 178531,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:46,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:46
445881,VlJ622sNtK,1655,1221786,3,4,네이버쇼핑 정답 미션 178532,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:47,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:47
445885,cVqq6mKXCl,1655,1221794,3,4,당근 패드 토너 스킨 패드 수분 진정 앰플 올리브영 60매 178537,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:51,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:50
445886,2m6r1IZ8pr,1655,1221796,3,4,네이버쇼핑 정답 미션 178538,,,네이버스마트스토어 퀴즈,N,2025-08-20 16:10:52,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:10:51
445896,KJ9G58BnzO,1655,1221812,3,4,부산청소업체 178680,,,네이버플레이스 퀴즈,N,2025-08-20 16:32:55,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:32:55
445897,BH7h67xCze,1655,1221814,3,4,몬스타기어 178683,,,일반정답미션,N,2025-08-20 16:41:49,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:41:48
445898,2APFcA7qd1,1655,1221816,3,4,몬스타기어 178684,,,일반정답미션,N,2025-08-20 16:41:50,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:41:49
445899,XLAfP1gB4i,1655,1221829,3,4,몬스타기어 178688,,,일반정답미션,N,2025-08-20 16:47:27,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:47:27
445900,eT5q6Iw1CD,1655,1221831,3,4,몬스타기어 178689,,,일반정답미션,N,2025-08-20 16:47:28,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:47:28
445901,rbJdnYbTIo,1655,1221833,3,4,몬스타기어 178692,,,일반정답미션,N,2025-08-20 16:47:29,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:47:29
445902,rcHocLVYFQ,1655,1221835,3,4,몬스타기어 178693,,,일반정답미션,N,2025-08-20 16:52:28,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 16:52:28
445903,IduBE94oha,1655,1221837,3,4,에브리데이해피벌스데이 178695,,,네이버플레이스 퀴즈,N,2025-08-20 17:03:08,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-20 17:03:08
445904,fwJbvYZfej,318,1221894,3,4,지오 24MR400W 지오비전 맞추기 8.20,,,퀴즈 맞추기,N,2025-08-20 17:07:06,9999-12-31 23:59:59,7,16,11,1369936,NONE,2025-08-20 17:07:05
445906,XyfpvtJHzY,335,1221901,1,2,임모탈 키우기 2,,,받기,N,2025-08-20 17:00:00,2029-11-29 00:00:00,2,130,90,2762500,NONE,2025-08-20 17:44:05
445907,0gEJGntDo3,50,1221899,1,2,영웅줍줍 장비줍줍,,,받기,N,2025-08-20 17:00:00,2029-11-29 00:00:00,2,170,120,2762400,NONE,2025-08-20 17:46:40
445916,vAJXCgoOqn,1483,1221913,3,4,유성전자담배 타임월드점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-21 00:08:43,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-21 00:08:43
445917,9mNVh1Kd6u,1483,1221915,3,4,대전 유성전자담배 도안점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-21 00:08:44,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-21 00:08:43
445918,YwwigDLBUy,1483,1221917,3,4,유성전자담배 본점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-21 00:08:45,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-21 00:08:45
445919,8GzHd2nHGU,1483,1221919,3,4,유성전자담배 청주강서점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-21 00:08:46,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-21 00:08:46
445928,dgRsC9GnRS,1623,1221937,3,4,[정답입력] 코팅지 A4 75mic 코팅필름 100매,,,퀴즈 맞추기,N,2025-08-21 00:09:52,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-21 00:09:51
445941,7dqj9AfI8A,1623,1221963,3,4,[정답입력]문서세단기 SC-306CC,,,퀴즈 맞추기,N,2025-08-21 00:10:04,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-21 00:10:03
445945,rpaDBtbPLa,1623,1221971,3,4,[정답입력]문서세단기 SC-5412,,,퀴즈 맞추기,N,2025-08-21 00:10:07,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-21 00:10:07
445947,u6cu8nt0Uz,1623,1221975,3,4,LCN마이코셉트,,,퀴즈 맞추기,N,2025-08-21 00:10:09,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-21 00:10:08
445956,WYAA6sdSEf,1623,1221993,3,4,[저장하기] 롯데월드몰 맛집,,,플레이스 저장,N,2025-08-21 00:10:22,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-21 00:10:21
445960,nCfjnVxfow,1623,1222001,3,4,[정답입력]여자 여름 반팔티 티셔츠,,,퀴즈 맞추기,N,2025-08-21 00:10:27,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-21 00:10:26
445966,HW4cdEQQvk,1655,1222013,3,4,알부민 액티브 골드 360정 프리미엄 고함량 맥스 먹는알부민 효능 12개월분 177559,,,네이버스마트스토어 퀴즈,N,2025-08-21 00:12:02,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-21 00:12:01
445994,z1uJYIYPH8,1655,1222049,3,4,육거리소문난만두 Since1968 백년가게 수제 미친 매운 김치만두 국산 고기 김치 맛집,,,네이버스마트스토어 퀴즈,N,2025-08-21 00:14:48,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-21 00:14:48
445995,uQhz7s2lvZ,1655,1222053,3,4,제로네이트 178725,,,일반정답미션,N,2025-08-21 00:14:48,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-21 00:14:48
445996,DKkMlUclMV,1505,1222055,3,4,[카카오맵 퀴즈] 방이별관 (18714),,,카카오맵 주소를 맞추는 퀴즈,N,2025-08-21 00:19:10,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-21 00:19:09
446015,5rJaBrtKpZ,1623,1222075,3,4,K자동우산,,,플레이스 저장,N,2025-08-21 06:08:53,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-21 06:08:53
446016,xUYZBFHNF0,1623,1222077,3,4,K자동우산2,,,플레이스 저장,N,2025-08-21 06:08:54,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-21 06:08:53
446017,0mT9xm4PfT,1623,1222079,3,4,K자동우산3,,,플레이스 저장,N,2025-08-21 06:08:55,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-21 06:08:54
